pandal_id,pandal_name,region,source_year,latitude,longitude,nearest_metro,nearest_metro_distance_km,nearest_railway_station,popularity_score,expected_crowd_level,famous,family_friendly,best_time_to_visit,theme,description,image_url,metro_assignment_note,geocode_query,geocode_status,geocoded_display_name,geocode_source,coordinate_status,location_status,queries_attempted,google_maps_url,openstreetmap_url
226,BA Block Durga Puja,New Town,2025,22.584012,88.464023,Karunamoyee,0.5,Bidhannagar Road Railway Station,7.3,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in New Town, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/ba_block_durga_puja.jpg,web-verified station address; locality-based assignment,"BA Block Durga Puja, New Town, Kolkata, West Bengal, India",success,"BA Block Durga Puja, BA Block, New Town, Kolkata, West Bengal, 700091, India",OpenStreetMap Nominatim,valid,verified,"BA Block Durga Puja, New Town, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.584012,88.464023",https://www.openstreetmap.org/?mlat=22.584012&mlon=88.464023#map=17/22.584012/88.464023
227,CG Block Durga Puja,New Town,2025,22.583334,88.464412,Karunamoyee,0.7,Bidhannagar Road Railway Station,7.4,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in New Town, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/cg_block_durga_puja.jpg,web-verified station address; locality-based assignment,"CG Block Durga Puja, New Town, Kolkata, West Bengal, India",success,"CG Block Durga Puja, CG Block, New Town, Kolkata, West Bengal, 700091, India",OpenStreetMap Nominatim,valid,verified,"CG Block Durga Puja, New Town, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.583334,88.464412",https://www.openstreetmap.org/?mlat=22.583334&mlon=88.464412#map=17/22.583334/88.464412
228,B Block Durga Puja,New Town,2025,22.582645,88.463734,Karunamoyee,0.9,Bidhannagar Road Railway Station,7.5,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in New Town, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/b_block_durga_puja.jpg,web-verified station address; locality-based assignment,"B Block Durga Puja, New Town, Kolkata, West Bengal, India",success,"B Block Durga Puja, B Block, New Town, Kolkata, West Bengal, 700091, India",OpenStreetMap Nominatim,valid,verified,"B Block Durga Puja, New Town, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.582645,88.463734",https://www.openstreetmap.org/?mlat=22.582645&mlon=88.463734#map=17/22.582645/88.463734
229,New Town Action Area 1 Puja Committee,New Town,2025,22.581012,88.463023,Karunamoyee,1.1,Bidhannagar Road Railway Station,7.6,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in New Town, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/new_town_action_area_1_puja_committee.jpg,web-verified station address; locality-based assignment,"New Town Action Area 1 Puja Committee, New Town, Kolkata, West Bengal, India",success,"New Town Action Area 1 Puja Committee, New Town Action Area 1 Puja, New Town, Kolkata, West Bengal, 700091, India",OpenStreetMap Nominatim,valid,verified,"New Town Action Area 1 Puja Committee, New Town, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.581012,88.463023",https://www.openstreetmap.org/?mlat=22.581012&mlon=88.463023#map=17/22.581012/88.463023
230,AK Block Salt Lake Durga Puja,Salt Lake,2025,22.589012,88.412023,City Centre,0.3,Bidhannagar Road Railway Station,9.0,High,True,True,22:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Salt Lake, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/ak_block_salt_lake_durga_puja.jpg,web-verified station address; locality-based assignment,"AK Block Salt Lake Durga Puja, Salt Lake, Kolkata, West Bengal, India",success,"AK Block Salt Lake Durga Puja, AK Block Salt Lake, Salt Lake, Kolkata, West Bengal, 700064, India",OpenStreetMap Nominatim,valid,verified,"AK Block Salt Lake Durga Puja, Salt Lake, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.589012,88.412023",https://www.openstreetmap.org/?mlat=22.589012&mlon=88.412023#map=17/22.589012/88.412023
231,BD Block Sarbojanin Durgotsab,Salt Lake,2025,22.587334,88.411412,City Centre,0.5,Bidhannagar Road Railway Station,7.8,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Salt Lake, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/bd_block_sarbojanin_durgotsab.jpg,web-verified station address; locality-based assignment,"BD Block Sarbojanin Durgotsab, Salt Lake, Kolkata, West Bengal, India",success,"BD Block Sarbojanin Durgotsab, BD Block Durgotsab, Salt Lake, Kolkata, West Bengal, 700064, India",OpenStreetMap Nominatim,valid,verified,"BD Block Sarbojanin Durgotsab, Salt Lake, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.587334,88.411412",https://www.openstreetmap.org/?mlat=22.587334&mlon=88.411412#map=17/22.587334/88.411412
232,BJ Block Saradotsav,Salt Lake,2025,22.584312,88.417823,City Centre,0.7,Bidhannagar Road Railway Station,7.9,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Salt Lake, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/bj_block_saradotsav.jpg,web-verified station address; locality-based assignment,"BJ Block Saradotsav, Salt Lake, Kolkata, West Bengal, India",success,"BJ Block Saradotsav, BJ Block Saradotsav, Salt Lake, Kolkata, West Bengal, 700064, India",OpenStreetMap Nominatim,valid,verified,"BJ Block Saradotsav, Salt Lake, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.584312,88.417823",https://www.openstreetmap.org/?mlat=22.584312&mlon=88.417823#map=17/22.584312/88.417823
233,FD Block Durga Puja,Salt Lake,2025,22.576534,88.411223,City Centre,0.9,Bidhannagar Road Railway Station,9.3,High,True,True,22:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Salt Lake, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/fd_block_durga_puja.jpg,web-verified station address; locality-based assignment,"FD Block Durga Puja, Salt Lake, Kolkata, West Bengal, India",success,"FD Block Durga Puja, FD Block, Salt Lake, Kolkata, West Bengal, 700064, India",OpenStreetMap Nominatim,valid,verified,"FD Block Durga Puja, Salt Lake, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.576534,88.411223",https://www.openstreetmap.org/?mlat=22.576534&mlon=88.411223#map=17/22.576534/88.411223
234,HB Block Durga Puja,Salt Lake,2025,22.582012,88.416023,City Centre,1.1,Bidhannagar Road Railway Station,8.1,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Salt Lake, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/hb_block_durga_puja.jpg,web-verified station address; locality-based assignment,"HB Block Durga Puja, Salt Lake, Kolkata, West Bengal, India",success,"HB Block Durga Puja, HB Block, Salt Lake, Kolkata, West Bengal, 700064, India",OpenStreetMap Nominatim,valid,verified,"HB Block Durga Puja, Salt Lake, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.582012,88.416023",https://www.openstreetmap.org/?mlat=22.582012&mlon=88.416023#map=17/22.582012/88.416023
235,EC Block Durga Puja,Salt Lake,2025,22.581334,88.416412,City Centre,0.3,Bidhannagar Road Railway Station,8.2,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Salt Lake, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/ec_block_durga_puja.jpg,web-verified station address; locality-based assignment,"EC Block Durga Puja, Salt Lake, Kolkata, West Bengal, India",success,"EC Block Durga Puja, EC Block, Salt Lake, Kolkata, West Bengal, 700064, India",OpenStreetMap Nominatim,valid,verified,"EC Block Durga Puja, Salt Lake, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.581334,88.416412",https://www.openstreetmap.org/?mlat=22.581334&mlon=88.416412#map=17/22.581334/88.416412
236,EE Block Durga Puja,Salt Lake,2025,22.580645,88.415734,City Centre,0.5,Bidhannagar Road Railway Station,8.3,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Salt Lake, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/ee_block_durga_puja.jpg,web-verified station address; locality-based assignment,"EE Block Durga Puja, Salt Lake, Kolkata, West Bengal, India",success,"EE Block Durga Puja, EE Block, Salt Lake, Kolkata, West Bengal, 700064, India",OpenStreetMap Nominatim,valid,verified,"EE Block Durga Puja, Salt Lake, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.580645,88.415734",https://www.openstreetmap.org/?mlat=22.580645&mlon=88.415734#map=17/22.580645/88.415734
237,Salt Lake Labony Estate Durga Puja,Salt Lake,2025,22.585012,88.414023,City Centre,0.7,Bidhannagar Road Railway Station,8.4,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Salt Lake, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/salt_lake_labony_estate_durga_puja.jpg,web-verified station address; locality-based assignment,"Salt Lake Labony Estate Durga Puja, Salt Lake, Kolkata, West Bengal, India",success,"Salt Lake Labony Estate Durga Puja, Salt Lake Labony Estate, Salt Lake, Kolkata, West Bengal, 700064, India",OpenStreetMap Nominatim,valid,verified,"Salt Lake Labony Estate Durga Puja, Salt Lake, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.585012,88.414023",https://www.openstreetmap.org/?mlat=22.585012&mlon=88.414023#map=17/22.585012/88.414023
238,Behala Nutan Dal Durga Puja,Behala,2025,22.489012,88.318023,Behala Bazar,0.9,Majerhat Railway Station,9.8,Extremely High,True,True,02:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Behala, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/behala_nutan_dal_durga_puja.jpg,web-verified station address; locality-based assignment,"Behala Nutan Dal Durga Puja, Behala, Kolkata, West Bengal, India",success,"Behala Nutan Dal Durga Puja, Behala Nutan Dal, Behala, Kolkata, West Bengal, 700034, India",OpenStreetMap Nominatim,valid,verified,"Behala Nutan Dal Durga Puja, Behala, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.489012,88.318023",https://www.openstreetmap.org/?mlat=22.489012&mlon=88.318023#map=17/22.489012/88.318023
239,Behala Friends Durga Puja,Behala,2025,22.493012,88.316023,Behala Bazar,1.1,Majerhat Railway Station,8.6,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Behala, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/behala_friends_durga_puja.jpg,web-verified station address; locality-based assignment,"Behala Friends Durga Puja, Behala, Kolkata, West Bengal, India",success,"Behala Friends Durga Puja, Behala Friends, Behala, Kolkata, West Bengal, 700034, India",OpenStreetMap Nominatim,valid,verified,"Behala Friends Durga Puja, Behala, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.493012,88.316023",https://www.openstreetmap.org/?mlat=22.493012&mlon=88.316023#map=17/22.493012/88.316023
240,Behala Club Durga Puja,Behala,2025,22.492334,88.316412,Behala Bazar,0.3,Majerhat Railway Station,7.2,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Behala, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/behala_club_durga_puja.jpg,web-verified station address; locality-based assignment,"Behala Club Durga Puja, Behala, Kolkata, West Bengal, India",success,"Behala Club Durga Puja, Behala, Behala, Kolkata, West Bengal, 700034, India",OpenStreetMap Nominatim,valid,verified,"Behala Club Durga Puja, Behala, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.492334,88.316412",https://www.openstreetmap.org/?mlat=22.492334&mlon=88.316412#map=17/22.492334/88.316412
241,Behala Young Men's Association Durga Puja,Behala,2025,22.491645,88.315734,Behala Bazar,0.5,Majerhat Railway Station,7.3,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Behala, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/behala_young_mens_association_durga_puja.jpg,web-verified station address; locality-based assignment,"Behala Young Men's Association Durga Puja, Behala, Kolkata, West Bengal, India",success,"Behala Young Men's Association Durga Puja, Behala Young Men's Association, Behala, Kolkata, West Bengal, 700034, India",OpenStreetMap Nominatim,valid,verified,"Behala Young Men's Association Durga Puja, Behala, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.491645,88.315734",https://www.openstreetmap.org/?mlat=22.491645&mlon=88.315734#map=17/22.491645/88.315734
242,Barisha Club Durga Puja,Behala,2025,22.482123,88.312034,Behala Chowrasta,0.7,Majerhat Railway Station,9.2,High,True,True,22:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Behala, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/barisha_club_durga_puja.jpg,web-verified station address; locality-based assignment,"Barisha Club Durga Puja, Behala, Kolkata, West Bengal, India",success,"Barisha Club Durga Puja, Barisha, Behala, Kolkata, West Bengal, 700038, India",OpenStreetMap Nominatim,valid,verified,"Barisha Club Durga Puja, Behala, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.482123,88.312034",https://www.openstreetmap.org/?mlat=22.482123&mlon=88.312034#map=17/22.482123/88.312034
243,Barisha Janakalyan Sangha Durga Puja,Behala,2025,22.480012,88.309023,Behala Chowrasta,0.9,Majerhat Railway Station,7.5,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Behala, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/barisha_janakalyan_sangha_durga_puja.jpg,web-verified station address; locality-based assignment,"Barisha Janakalyan Sangha Durga Puja, Behala, Kolkata, West Bengal, India",success,"Barisha Janakalyan Sangha Durga Puja, Barisha Janakalyan Sangha, Behala, Kolkata, West Bengal, 700038, India",OpenStreetMap Nominatim,valid,verified,"Barisha Janakalyan Sangha Durga Puja, Behala, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.480012,88.309023",https://www.openstreetmap.org/?mlat=22.480012&mlon=88.309023#map=17/22.480012/88.309023
244,Mudiali Club Durga Puja,South Kolkata,2025,22.513512,88.349634,Rabindra Sarobar,1.1,Tollygunge Railway Station,9.4,High,True,True,22:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/mudiali_club_durga_puja.jpg,web-verified station address; locality-based assignment,"Mudiali Club Durga Puja, South Kolkata, Kolkata, West Bengal, India",success,"Mudiali Club Durga Puja, Mudiali, South Kolkata, Kolkata, West Bengal, 700029, India",OpenStreetMap Nominatim,valid,verified,"Mudiali Club Durga Puja, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.513512,88.349634",https://www.openstreetmap.org/?mlat=22.513512&mlon=88.349634#map=17/22.513512/88.349634
245,Hazra Park Sarbojanin Durga Puja,South Kolkata,2025,22.524012,88.346023,Kalighat,0.3,Ballygunge Junction,9.5,Extremely High,True,True,02:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/hazra_park_sarbojanin_durga_puja.jpg,web-verified station address; locality-based assignment,"Hazra Park Sarbojanin Durga Puja, South Kolkata, Kolkata, West Bengal, India",success,"Hazra Park Sarbojanin Durga Puja, Hazra Park, South Kolkata, Kolkata, West Bengal, 700026, India",OpenStreetMap Nominatim,valid,verified,"Hazra Park Sarbojanin Durga Puja, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.524012,88.346023",https://www.openstreetmap.org/?mlat=22.524012&mlon=88.346023#map=17/22.524012/88.346023
